Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
D94,1N4148W-T4,D_SOD-523,259.55625,-182.815,90.0,bottom
D95,1N4148W-T4,D_SOD-523,278.60625,-182.815,90.0,bottom
D96,1N4148W-T4,D_SOD-523,297.65625,-182.815,90.0,bottom
D97,1N4148W-T4,D_SOD-523,316.70625,-182.815,90.0,bottom
D98,1N4148W-T4,D_SOD-523,335.75625,-182.815,90.0,bottom
D99,1N4148W-T4,D_SOD-523,354.80625,-182.815,90.0,bottom
D100,1N4148W-T4,D_SOD-523,373.85625,-182.815,90.0,bottom
D101,1N4148W-T4,D_SOD-523,40.48125,-201.865,90.0,bottom
D102,1N4148W-T4,D_SOD-523,59.53125,-201.865,90.0,bottom
D103,1N4148W-T4,D_SOD-523,88.10625,-201.865,90.0,bottom
D104,1N4148W-T4,D_SOD-523,107.15625,-201.865,90.0,bottom
D105,1N4148W-T4,D_SOD-523,126.20625,-201.865,90.0,bottom
D106,1N4148W-T4,D_SOD-523,145.25625,-201.865,90.0,bottom
D107,1N4148W-T4,D_SOD-523,164.30625,-201.865,90.0,bottom
D108,1N4148W-T4,D_SOD-523,192.7222,-201.865,90.0,bottom
D109,1N4148W-T4,D_SOD-523,221.4,-201.9,90.0,bottom
D110,1N4148W-T4,D_SOD-523,240.50625,-201.865,90.0,bottom
D111,1N4148W-T4,D_SOD-523,259.55625,-201.865,90.0,bottom
D112,1N4148W-T4,D_SOD-523,278.60625,-201.865,90.0,bottom
D113,1N4148W-T4,D_SOD-523,297.65,-201.8,90.0,bottom
D114,1N4148W-T4,D_SOD-523,316.70625,-201.865,90.0,bottom
D115,1N4148W-T4,D_SOD-523,335.75625,-201.865,90.0,bottom
D116,1N4148W-T4,D_SOD-523,354.80625,-201.865,90.0,bottom
D117,1N4148W-T4,D_SOD-523,373.85625,-201.865,90.0,bottom
DT1,SOD-523,D_SOD-523,338.1375,-73.025,180.0,bottom
DT2,SOD-523,D_SOD-523,338.1375,-74.6125,180.0,bottom
DT3,SOD-523,D_SOD-523,338.1375,-76.2,180.0,bottom
DT4,SOD-523,D_SOD-523,338.1375,-77.7875,180.0,bottom
DT5,SOD-523,D_SOD-523,338.1375,-79.375,180.0,bottom
DT6,SOD-523,D_SOD-523,399.2311,-105.5621,-90.0,bottom
DT7,SOD-523,D_SOD-523,397.6436,-105.5621,-90.0,bottom
DT8,SOD-523,D_SOD-523,396.0561,-105.5621,-90.0,bottom
DT9,SOD-523,D_SOD-523,394.4686,-105.5621,-90.0,bottom
DT10,SOD-523,D_SOD-523,392.8811,-105.5621,-90.0,bottom
F1,6v 500ma,Fuse_0603_1608Metric,80.9625,-77.343,-90.0,bottom
J1,USB,USB_C_Receptacle_HRO_TYPE-C-31-M-12,76.99375,-69.05625,0.0,bottom
RC1,5k1,Passive_0402_1005Metric,79.44,-75.71,90.0,bottom
RC2,5k1,Passive_0402_1005Metric,74.75,-75.71,-90.0,bottom
RD1,27,Passive_0402_1005Metric,75.87,-103.06,-90.0,bottom
RD2,27,Passive_0402_1005Metric,74.82445,-103.0682,-90.0,bottom
RF1,1k,Passive_0402_1005Metric,82.94,-86.94,90.0,bottom
RR1,1k,Passive_0402_1005Metric,73.32,-115.4,90.0,bottom
RX1,1k,Passive_0402_1005Metric,78.18755,-114.8588,0.0,bottom
S1,USB BOOT,SW_EVPBB4A9B000,85.51,-86.83,180.0,bottom
U0,RP2040,QFN-56-1EP_7x7mm_P0.4mm_EP5.6x5.6mm_ThermalVias,76.99375,-109.5375,180.0,bottom
U1,LDO-3.3,SOT-23,80.16875,-80.9625,90.0,bottom
U2,USBLC6-2SC6,SOT-23-6,77.089,-76.835,90.0,bottom
U3,W25Q128JVS,SOIC-8_5.23x5.23mm_P1.27mm,79.33,-90.88,180.0,bottom
Y1,12MHz,Crystal_SMD_3225-4Pin_3.2x2.5mm,77.07,-118.24,180.0,bottom
